"Place_ID.X.Date","target"
"0Q2LTOG X 2020-03-14",73.3666666666667
"0Q2LTOG X 2020-03-15",41.8458333333333
"0Q2LTOG X 2020-03-16",82.075
"0Q2LTOG X 2020-03-17",145.108333333333
"0Q2LTOG X 2020-03-18",97.2525
"0Q2LTOG X 2020-03-19",64.2891666666667
"0Q2LTOG X 2020-03-20",67.565
"0Q2LTOG X 2020-03-21",126.945833333333
"0Q2LTOG X 2020-03-22",73.015
"0Q2LTOG X 2020-03-23",86.6175
"0Q2LTOG X 2020-03-24",112.0225
"0Q2LTOG X 2020-03-25",99.35
"0Q2LTOG X 2020-03-26",63.765
"0Q2LTOG X 2020-03-27",63.0908333333333
"0Q2LTOG X 2020-03-28",55.2916666666667
"0Q2LTOG X 2020-03-29",62.3383333333333
"0Q2LTOG X 2020-03-30",87.5583333333333
"0Q2LTOG X 2020-03-31",73.9025
"0Q2LTOG X 2020-04-01",69.0675
"0Q2LTOG X 2020-04-02",76.975
"0Q2LTOG X 2020-04-03",67.7745016335371
"0Q2LTOG X 2020-04-04",40.9961904761905
"15WCXN1 X 2020-01-02",200.334166666667
"15WCXN1 X 2020-01-03",209.781666666667
"15WCXN1 X 2020-01-04",192.041666666667
"15WCXN1 X 2020-01-05",200.5375
"15WCXN1 X 2020-01-06",148.4725
"15WCXN1 X 2020-01-07",59.6666666666667
"15WCXN1 X 2020-01-08",126.910219298246
"15WCXN1 X 2020-01-09",159.255
"15WCXN1 X 2020-01-10",206.955833333333
"15WCXN1 X 2020-01-11",184.085833333333
"15WCXN1 X 2020-01-12",208.1575
"15WCXN1 X 2020-01-13",184.425
"15WCXN1 X 2020-01-14",176.714166666667
"15WCXN1 X 2020-01-15",219.559166666667
"15WCXN1 X 2020-01-16",180.95
"15WCXN1 X 2020-01-17",170.603333333333
"15WCXN1 X 2020-01-18",179.465833333333
"15WCXN1 X 2020-01-19",56.47
"15WCXN1 X 2020-01-20",82.1783333333333
"15WCXN1 X 2020-01-21",171.424166666667
"15WCXN1 X 2020-01-22",180.1
"15WCXN1 X 2020-01-23",113.119166666667
"15WCXN1 X 2020-01-24",114.1575
"15WCXN1 X 2020-01-25",191.600833333333
"15WCXN1 X 2020-01-26",161.219166666667
"15WCXN1 X 2020-01-27",102.961666666667
"15WCXN1 X 2020-01-28",153.5725
"15WCXN1 X 2020-01-29",137.1975
"15WCXN1 X 2020-01-30",95.0741666666667
"15WCXN1 X 2020-01-31",159.481666666667
"15WCXN1 X 2020-02-01",134.6575
"15WCXN1 X 2020-02-02",86.9308333333333
"15WCXN1 X 2020-02-03",135.995833333333
"15WCXN1 X 2020-02-04",65.175
"15WCXN1 X 2020-02-05",111.225
"15WCXN1 X 2020-02-06",159.6525
"15WCXN1 X 2020-02-07",163.808333333333
"15WCXN1 X 2020-02-08",135.4775
"15WCXN1 X 2020-02-09",118.79
"15WCXN1 X 2020-02-10",181.14
"15WCXN1 X 2020-02-11",147.535
"15WCXN1 X 2020-02-12",80.6225
"15WCXN1 X 2020-02-13",114.758333333333
"15WCXN1 X 2020-02-14",94.8183333333333
"15WCXN1 X 2020-02-15",92.6391666666667
"15WCXN1 X 2020-02-16",80.6766666666667
"15WCXN1 X 2020-02-17",136.130833333333
"15WCXN1 X 2020-02-18",164.455
"15WCXN1 X 2020-02-19",166.755
"15WCXN1 X 2020-02-20",83.2408333333333
"15WCXN1 X 2020-02-21",154.599166666667
"15WCXN1 X 2020-02-22",94.0633333333333
"15WCXN1 X 2020-02-23",123.39
"15WCXN1 X 2020-02-24",65.0066666666667
"15WCXN1 X 2020-02-25",69.0866666666667
"15WCXN1 X 2020-02-26",59.2325
"15WCXN1 X 2020-02-27",132.95
"15WCXN1 X 2020-02-28",90.3108333333333
"15WCXN1 X 2020-02-29",97.2241666666667
"15WCXN1 X 2020-03-01",73.6783333333333
"15WCXN1 X 2020-03-02",76.2291666666667
"15WCXN1 X 2020-03-03",92.9283333333333
"15WCXN1 X 2020-03-04",120.516666666667
"15WCXN1 X 2020-03-05",121.230833333333
"15WCXN1 X 2020-03-06",48.1091666666667
"15WCXN1 X 2020-03-07",78.0933333333333
"15WCXN1 X 2020-03-08",99.2116666666667
"15WCXN1 X 2020-03-09",123.615
"15WCXN1 X 2020-03-10",109.435833333333
"15WCXN1 X 2020-03-11",98.5258333333333
"15WCXN1 X 2020-03-12",53.5391666666667
"15WCXN1 X 2020-03-13",91.1141666666667
"15WCXN1 X 2020-03-14",99.1691666666667
"15WCXN1 X 2020-03-15",44.1125
"15WCXN1 X 2020-03-16",84.7233333333333
"15WCXN1 X 2020-03-17",64.2525
"15WCXN1 X 2020-03-18",119.913333333333
"15WCXN1 X 2020-03-19",38.9208333333333
"15WCXN1 X 2020-03-20",113.6825
"15WCXN1 X 2020-03-21",79.5083333333333
"15WCXN1 X 2020-03-22",107.761666666667
"15WCXN1 X 2020-03-23",56.13
"15WCXN1 X 2020-03-24",93.9258333333333
"15WCXN1 X 2020-03-25",92.37
"15WCXN1 X 2020-03-26",52.3416666666667
"15WCXN1 X 2020-03-27",54.7291666666667
"15WCXN1 X 2020-03-28",70.2066666666667
"15WCXN1 X 2020-03-29",102.3275
"15WCXN1 X 2020-03-30",128.953333333333
"15WCXN1 X 2020-03-31",118.140833333333
"15WCXN1 X 2020-04-01",59.4458333333333
"15WCXN1 X 2020-04-02",92.4883333333333
"15WCXN1 X 2020-04-03",59.4381996151996
"15WCXN1 X 2020-04-04",74.2691666666667
"19090SM X 2020-01-02",101.305833333333
"19090SM X 2020-01-03",121.383333333333
"19090SM X 2020-01-04",106.06
"19090SM X 2020-01-05",164.381666666667
"19090SM X 2020-01-06",128.7225
"19090SM X 2020-01-07",109.633333333333
"19090SM X 2020-01-08",85.57
"19090SM X 2020-01-09",132.089166666667
"19090SM X 2020-01-10",116.990833333333
"19090SM X 2020-01-11",87.3508333333333
"19090SM X 2020-01-12",76.8775
"19090SM X 2020-01-13",79.1991666666667
"19090SM X 2020-01-14",147.24
"19090SM X 2020-01-15",65.3591666666667
"19090SM X 2020-01-16",133.164166666667
"19090SM X 2020-01-17",98.3331666666667
"19090SM X 2020-01-18",105.3575
"19090SM X 2020-01-19",82.3058333333333
"19090SM X 2020-01-20",156.49
"19090SM X 2020-01-21",91.5358333333333
"19090SM X 2020-01-22",81.97
"19090SM X 2020-01-23",138.683333333333
"19090SM X 2020-02-18",115.775
"19090SM X 2020-02-19",85.2541666666667
"19090SM X 2020-02-20",87.6908333333333
"19090SM X 2020-02-21",116.03
"19090SM X 2020-02-22",95.8991666666667
"19090SM X 2020-02-23",88.105
"19090SM X 2020-02-24",47.4416666666667
"19090SM X 2020-02-25",39.9423863636364
"19090SM X 2020-02-26",112.350833333333
"19090SM X 2020-02-27",138.266666666667
"19090SM X 2020-02-28",102.49
"19090SM X 2020-02-29",107.550833333333
"19090SM X 2020-03-01",78.3775
"19090SM X 2020-03-02",66.3783333333333
"19090SM X 2020-03-03",80.4116666666667
"19090SM X 2020-03-04",93.4733333333333
"19090SM X 2020-03-05",71.2858333333333
"19090SM X 2020-03-06",66.6656666666667
"19090SM X 2020-03-07",62.1891666666667
"19090SM X 2020-03-08",135.105833333333
"19090SM X 2020-03-09",80.5008333333333
"19090SM X 2020-03-10",134.596666666667
"19090SM X 2020-03-11",123.6825
"19090SM X 2020-03-12",64.5325
"19090SM X 2020-03-13",36.9418055555556
"19090SM X 2020-03-14",43.3924242424242
"19090SM X 2020-03-15",101.188333333333
"19090SM X 2020-03-16",114.206666666667
"19090SM X 2020-03-17",83.8006666666667
"19090SM X 2020-03-18",43.715
"19090SM X 2020-03-19",88.3725
"19090SM X 2020-03-20",83.1866666666667
"19090SM X 2020-03-21",54.6725
"19090SM X 2020-03-22",76.4658333333333
"19090SM X 2020-03-23",52.9766666666667
"19090SM X 2020-03-24",87.3391666666667
"19090SM X 2020-03-25",63.4341666666667
"19090SM X 2020-03-26",85.4758333333333
"19090SM X 2020-03-27",51.0208333333333
"19090SM X 2020-03-28",43.8591666666667
"19090SM X 2020-03-29",54.2591666666667
"19090SM X 2020-03-30",66.4558333333333
"19090SM X 2020-03-31",53.8025
"19090SM X 2020-04-01",78.5983333333333
"19090SM X 2020-04-02",37.5783333333333
"19090SM X 2020-04-03",58.5075
"19090SM X 2020-04-04",47.8225
"1BD5TVT X 2020-01-02",76.8616666666667
"1BD5TVT X 2020-01-03",83.8083333333333
"1BD5TVT X 2020-01-04",81.1641666666667
"1BD5TVT X 2020-01-05",88.0366666666667
"1BD5TVT X 2020-01-06",72.9933333333333
"1BD5TVT X 2020-01-07",81.8158333333333
"1BD5TVT X 2020-01-08",85.3975
"1BD5TVT X 2020-01-09",97.3658333333333
"1BD5TVT X 2020-01-10",77.7875
"1BD5TVT X 2020-01-11",85.0041666666667
"1BD5TVT X 2020-01-12",66.5110416666667
"1BD5TVT X 2020-01-13",95.7691666666667
"1BD5TVT X 2020-01-14",148.191666666667
"1BD5TVT X 2020-01-15",70.7191666666667
"1BD5TVT X 2020-01-16",83.1141666666667
"1BD5TVT X 2020-01-17",60.5508333333333
"1BD5TVT X 2020-01-18",91.0283333333333
"1BD5TVT X 2020-01-19",71.7833333333333
"1BD5TVT X 2020-01-20",69.2883333333333
"1BD5TVT X 2020-01-21",125.2075
"1BD5TVT X 2020-01-22",90.5316666666667
"1BD5TVT X 2020-01-23",72.2575
"1BD5TVT X 2020-01-24",71.2066666666667
"1BD5TVT X 2020-01-25",66.015
"1BD5TVT X 2020-01-26",73.4508333333333
"1BD5TVT X 2020-01-27",74.6175
"1BD5TVT X 2020-01-28",92.9425
"1BD5TVT X 2020-01-29",75.135
"1BD5TVT X 2020-01-30",106.381666666667
"1BD5TVT X 2020-01-31",105.135
"1BD5TVT X 2020-02-01",106.8625
"1BD5TVT X 2020-02-02",105.200833333333
"1BD5TVT X 2020-02-03",80.6741666666667
"1BD5TVT X 2020-02-04",68.9691666666667
"1BD5TVT X 2020-02-05",66.3775
"1BD5TVT X 2020-02-06",101.97
"1BD5TVT X 2020-02-07",91.95
"1BD5TVT X 2020-02-08",72.0991666666667
"1BD5TVT X 2020-02-09",61.2033333333333
"1BD5TVT X 2020-02-10",81.7358333333333
"1BD5TVT X 2020-02-11",90.6
"1BD5TVT X 2020-02-12",93.1483333333333
"1BD5TVT X 2020-02-13",75.0258333333333
"1BD5TVT X 2020-02-14",97.7191666666667
"1BD5TVT X 2020-02-15",86.1733333333333
"1BD5TVT X 2020-02-16",67.5325
"1BD5TVT X 2020-02-17",98.99
"1BD5TVT X 2020-02-18",164.555
"1BD5TVT X 2020-02-19",135.901666666667
"1BD5TVT X 2020-02-20",74.9541666666667
"1BD5TVT X 2020-02-21",78.3041666666667
"1BD5TVT X 2020-02-22",102.3625
"1BD5TVT X 2020-02-23",102.865
"1BD5TVT X 2020-02-24",80.0233333333333
"1BD5TVT X 2020-02-25",92.5275
"1BD5TVT X 2020-02-26",115.48
"1BD5TVT X 2020-02-27",89.315
"1BD5TVT X 2020-02-28",102.784166666667
"1BD5TVT X 2020-02-29",85.5725
"1BD5TVT X 2020-03-01",70.6558333333333
"1BD5TVT X 2020-03-02",69.22
"1BD5TVT X 2020-03-03",67.3525
"1BD5TVT X 2020-03-04",68.6834166666667
"1BD5TVT X 2020-03-05",78.7925
"1BD5TVT X 2020-03-06",124.558333333333
"1BD5TVT X 2020-03-07",102.087083333333
"1BD5TVT X 2020-03-08",119.8525
"1BD5TVT X 2020-03-09",117.520833333333
"1BD5TVT X 2020-03-10",67.0783333333333
"1BD5TVT X 2020-03-11",82.7008333333333
"1BD5TVT X 2020-03-12",85.8425
"1BD5TVT X 2020-03-13",143.5675
"1BD5TVT X 2020-03-14",65.5841666666667
"1BD5TVT X 2020-03-15",109.180833333333
"1BD5TVT X 2020-03-16",74.92
"1BD5TVT X 2020-03-17",70.9825
"1BD5TVT X 2020-03-18",60.4775
"1BD5TVT X 2020-03-19",67.8316666666667
"1BD5TVT X 2020-03-20",78.05
"1BD5TVT X 2020-03-21",129.201666666667
"1BD5TVT X 2020-03-22",75.0591666666667
"1BD5TVT X 2020-03-23",100.831666666667
"1BD5TVT X 2020-03-24",90.1941666666667
"1BD5TVT X 2020-03-25",69.9491666666667
"1BD5TVT X 2020-03-26",71.4966666666667
"1BD5TVT X 2020-03-27",91.1391666666667
"1BD5TVT X 2020-03-28",104.540833333333
"1BD5TVT X 2020-03-29",56.5058333333333
"1BD5TVT X 2020-03-30",71.3404166666667
"1BD5TVT X 2020-03-31",63.4575
"1BD5TVT X 2020-04-01",83.9108333333333
"1BD5TVT X 2020-04-02",75.81
"1BD5TVT X 2020-04-03",85.0757954545454
"1BD5TVT X 2020-04-04",42.3398624401914
"1JJE0UY X 2020-01-02",33.4391666666667
"1JJE0UY X 2020-01-03",51.1655555555556
"1JJE0UY X 2020-01-04",46.255
"1JJE0UY X 2020-01-05",29.7733333333333
"1JJE0UY X 2020-01-06",45.4958333333333
"1JJE0UY X 2020-01-07",26.5091666666667
"1JJE0UY X 2020-01-08",33.0991666666667
"1JJE0UY X 2020-01-09",27.3441666666667
"1JJE0UY X 2020-01-10",58.5541666666667
"1JJE0UY X 2020-01-11",28.3383333333333
"1JJE0UY X 2020-01-12",21.2766666666667
"1JJE0UY X 2020-01-13",37.0316666666667
"1JJE0UY X 2020-01-14",30.7116666666667
"1JJE0UY X 2020-01-15",42.3375
"1JJE0UY X 2020-01-16",49.5725
"1JJE0UY X 2020-01-17",38.0166666666667
"1JJE0UY X 2020-01-18",40.6025
"1JJE0UY X 2020-01-19",48.0925
"1JJE0UY X 2020-01-20",52.5433333333333
"1JJE0UY X 2020-01-21",57.2558333333333
"1JJE0UY X 2020-01-22",52.1666666666667
"1JJE0UY X 2020-01-23",68.4483333333333
"1JJE0UY X 2020-01-24",45.1541666666667
"1JJE0UY X 2020-01-25",47.6566666666667
"1JJE0UY X 2020-01-26",37.9285738831615
"1JJE0UY X 2020-01-27",23.4375
"1JJE0UY X 2020-01-28",28.7575
"1JJE0UY X 2020-01-29",21.8841666666667
"1JJE0UY X 2020-01-30",20.1616666666667
"1JJE0UY X 2020-01-31",29.4191666666667
"1JJE0UY X 2020-02-01",19.8033333333333
"1JJE0UY X 2020-02-02",32.165
"1JJE0UY X 2020-02-03",22.975
"1JJE0UY X 2020-02-04",44.5675
"1JJE0UY X 2020-02-05",63.5583333333333
"1JJE0UY X 2020-02-06",64.2375
"1JJE0UY X 2020-02-07",72.1208333333333
"1JJE0UY X 2020-02-08",33.905
"1JJE0UY X 2020-02-09",23.8956666666667
"1JJE0UY X 2020-02-10",35.0783333333333
"1JJE0UY X 2020-02-11",25.9183333333333
"1JJE0UY X 2020-02-12",34.2816666666667
"1JJE0UY X 2020-02-13",27.2166666666667
"1JJE0UY X 2020-02-14",50.3341666666667
"1JJE0UY X 2020-02-15",29.5375
"1JJE0UY X 2020-02-16",32.2975
"1JJE0UY X 2020-02-17",20.5866666666667
"1JJE0UY X 2020-02-18",29.5433333333333
"1JJE0UY X 2020-02-19",32.3204761904762
"1JJE0UY X 2020-02-20",23.1025
"1JJE0UY X 2020-02-21",29.6756666666667
"1JJE0UY X 2020-02-22",24.7566666666667
"1JJE0UY X 2020-02-23",27.35
"1JJE0UY X 2020-02-24",41.1866666666667
"1JJE0UY X 2020-02-25",21.4966666666667
"1JJE0UY X 2020-02-26",28.6683333333333
"1JJE0UY X 2020-02-27",36.4166666666667
"1JJE0UY X 2020-02-28",28.405
"1JJE0UY X 2020-02-29",20.0141666666667
"1JJE0UY X 2020-03-01",20.5141666666667
"1JJE0UY X 2020-03-02",26.4733333333333
"1JJE0UY X 2020-03-03",37.3516666666667
"1JJE0UY X 2020-03-04",42.1216666666667
"1JJE0UY X 2020-03-05",61.9191666666667
"1JJE0UY X 2020-03-06",52.595
"1JJE0UY X 2020-03-07",38.9133333333333
"1JJE0UY X 2020-03-08",24.2741666666667
"1JJE0UY X 2020-03-09",32.4925
"1JJE0UY X 2020-03-10",34.6825
"1JJE0UY X 2020-03-11",25.9808333333333
"1JJE0UY X 2020-03-12",24.175
"1JJE0UY X 2020-03-13",30.6625
"1JJE0UY X 2020-03-14",46.2683333333333
"1JJE0UY X 2020-03-15",28.8233333333333
"1JJE0UY X 2020-03-16",56.48
"1JJE0UY X 2020-03-17",29.3741666666667
"1JJE0UY X 2020-03-18",23.64
"1JJE0UY X 2020-03-19",43.2083333333333
"1JJE0UY X 2020-03-20",25.2676666666667
"1JJE0UY X 2020-03-21",45.6458333333333
"1JJE0UY X 2020-03-22",47.6008333333333
"1JJE0UY X 2020-03-23",54.605
"1JJE0UY X 2020-03-24",85.985
"1JJE0UY X 2020-03-25",47.355
"1JJE0UY X 2020-03-26",69.6
"1JJE0UY X 2020-03-27",68.8375
"1JJE0UY X 2020-03-28",28.5416666666667
"1JJE0UY X 2020-03-29",31.6675
"1JJE0UY X 2020-03-30",23.108
"1JJE0UY X 2020-03-31",38.1375
"1JJE0UY X 2020-04-01",27.6508333333333
"1JJE0UY X 2020-04-02",26.1713172043011
"1JJE0UY X 2020-04-03",25.9265354330709
"1JJE0UY X 2020-04-04",33.2825
"1PILPB3 X 2020-01-02",77.1433333333333
"1PILPB3 X 2020-01-03",90.035
"1PILPB3 X 2020-01-04",65.6583333333333
"1PILPB3 X 2020-01-05",60.0541666666667
"1PILPB3 X 2020-01-06",72.975
"1PILPB3 X 2020-01-07",48.2143333333333
"1PILPB3 X 2020-01-08",52.255
"1PILPB3 X 2020-01-09",91.3941666666667
"1PILPB3 X 2020-01-10",47.2275
"1PILPB3 X 2020-01-11",67.1925
"1PILPB3 X 2020-01-12",44.435
"1PILPB3 X 2020-01-13",63.925
"1PILPB3 X 2020-01-14",72.5533333333333
"1PILPB3 X 2020-01-15",59.7583333333333
"1PILPB3 X 2020-01-16",59.5233333333333
"1PILPB3 X 2020-01-17",98.6083333333333
"1PILPB3 X 2020-01-18",58.3083333333333
"1PILPB3 X 2020-01-19",62.3641666666667
"1PILPB3 X 2020-01-20",45.3408333333333
"1PILPB3 X 2020-01-21",66.8483333333333
"1PILPB3 X 2020-01-22",81.2266666666667
"1PILPB3 X 2020-01-23",118.0675
"1PILPB3 X 2020-01-24",55.9125
"1PILPB3 X 2020-01-25",84.2725
"1PILPB3 X 2020-01-26",56.485
"1PILPB3 X 2020-01-27",87.4475
"1PILPB3 X 2020-01-28",35.1375
"1PILPB3 X 2020-01-29",51.78
"1PILPB3 X 2020-01-30",42.3183333333333
"1PILPB3 X 2020-01-31",38.3433333333333
"1PILPB3 X 2020-02-01",38.1066666666667
"1PILPB3 X 2020-02-02",95.91
"1PILPB3 X 2020-02-03",106.790833333333
"1PILPB3 X 2020-02-04",109.275833333333
"1PILPB3 X 2020-02-05",45.2466666666667
"1PILPB3 X 2020-02-06",58.1591666666667
"1PILPB3 X 2020-02-07",54.4441666666667
"1PILPB3 X 2020-02-08",33.8441666666667
"1PILPB3 X 2020-02-09",51.67
"1PILPB3 X 2020-02-10",42.8083333333333
"1PILPB3 X 2020-02-11",74.0541666666667
"1PILPB3 X 2020-02-12",54.0775
"1PILPB3 X 2020-02-13",100.6675
"1PILPB3 X 2020-02-14",100.670833333333
"1PILPB3 X 2020-02-15",91.8933333333333
"1PILPB3 X 2020-02-16",60.865
"1PILPB3 X 2020-02-17",57.9058333333333
"1PILPB3 X 2020-02-18",47.8491666666667
"1PILPB3 X 2020-02-19",70.915
"1PILPB3 X 2020-02-20",76.2216666666667
"1PILPB3 X 2020-02-21",77.9333333333333
"1PILPB3 X 2020-02-22",51.9225
"1PILPB3 X 2020-02-23",54.7216666666667
"1PILPB3 X 2020-02-24",71.9041666666667
"1PILPB3 X 2020-02-25",74.4
"1PILPB3 X 2020-02-26",58.8191666666667
